Theft Status,Occurrence Hour,Occurrence Month,Premises Type,Bike Cost
1,2,9,Outdoors,900
1,6,9,Outdoors,1600
1,16,9,Outdoors,0
1,23,9,Residential,969
1,18,9,Residential,250
1,20,9,Outdoors,564
1,2,9,Residential,1100
1,8,9,Residential,500
1,19,9,Residential,949
1,19,9,Residential,949
1,23,9,Residential,800
1,15,9,Outdoors,500
1,2,9,Residential,900
1,19,9,Outdoors,450
1,23,9,Outdoors,700
1,8,9,Residential,500
1,22,9,Residential,100
1,12,9,Outdoors,1000
1,23,9,Residential,1600
1,18,9,Residential,800
1,16,9,Other,500
1,16,9,Other,560
1,9,9,Residential,1000
1,9,9,Other,250
1,22,9,Residential,625
1,18,9,Outdoors,750
1,21,9,Outdoors,60
1,12,9,Outdoors,0
1,21,9,Outdoors,500
1,21,9,Other,400
1,22,9,Residential,250
1,10,9,Other,900
1,14,9,Outdoors,950
1,8,9,Outdoors,1000
1,17,9,Residential,728.289978027344
1,3,9,Outdoors,700
1,2,9,Residential,50
1,10,9,Other,500
1,22,9,Residential,250
1,1,9,Residential,576.299987792969
1,8,9,Outdoors,500
1,18,9,Outdoors,200
1,8,9,Outdoors,290
1,8,9,Outdoors,500
1,18,9,Residential,600
1,18,9,Residential,650
1,14,8,Residential,700
1,7,9,Residential,1200
1,22,9,Other,900
1,12,9,Outdoors,300
1,1,9,Residential,300
1,18,9,Residential,800
1,18,9,Residential,180
1,22,9,Other,900
1,22,9,Other,1000
1,8,9,Outdoors,850
1,7,9,Residential,1200
1,22,9,Other,1400
1,10,9,Outdoors,700
1,11,9,Residential,500
1,19,9,Outdoors,350
1,13,9,Residential,0
1,14,9,Other,0
1,5,9,Residential,0
1,7,8,Outdoors,300
1,23,9,Residential,480
1,23,9,Residential,1000
1,5,9,Residential,611.880004882813
1,22,9,Residential,400
1,18,9,Residential,1000
1,16,9,Other,999.989990234375
1,22,9,Other,0
1,21,9,Residential,1000
1,2,9,Other,1100
1,20,9,Outdoors,300
1,10,9,Other,1000
1,9,9,Outdoors,400
1,12,9,Residential,878.010009765625
1,22,9,Residential,500
1,17,8,Outdoors,189
1,22,9,Residential,2000
1,10,9,Outdoors,160
1,15,9,Outdoors,1000
1,3,9,Residential,600
1,11,9,Residential,600
1,12,9,Residential,1000
1,17,9,Other,750
1,18,9,Other,1150
1,13,9,Residential,687
1,0,9,Residential,500
1,14,9,Outdoors,1977.47998046875
1,15,9,Residential,0
1,12,9,Other,100
1,18,9,Residential,320
1,12,9,Other,169
1,14,9,Residential,460
1,14,9,Outdoors,200
1,17,9,Outdoors,300
1,19,9,Residential,0
1,9,9,Outdoors,1000
1,9,9,Outdoors,1000
1,18,9,Residential,300
1,9,9,Other,500
1,20,9,Residential,175
1,1,9,Other,1079.96997070313
1,12,9,Outdoors,300
1,17,9,Outdoors,1000
1,15,9,Residential,1000
1,14,8,Other,700
1,7,9,Residential,150
1,15,8,Residential,550
1,22,9,Residential,1200
1,9,9,Outdoors,500
1,12,9,Residential,800
1,14,9,Outdoors,1550
1,7,9,Residential,1000
1,12,9,Outdoors,300
1,12,9,Outdoors,2200
1,21,9,Residential,300
1,10,9,Residential,450
1,10,9,Residential,1600
1,19,9,Outdoors,300
1,19,9,Outdoors,300
1,0,10,Residential,899.299987792969
1,3,10,Residential,500
1,1,10,Other,600
1,1,10,Other,1000
1,10,10,Outdoors,400
1,18,10,Residential,150
1,18,9,Other,500
1,13,10,Outdoors,600
1,20,9,Residential,2000
1,19,9,Residential,0
1,0,10,Residential,700
1,8,10,Residential,400
1,17,9,Residential,150
1,10,8,Residential,600
1,23,9,Residential,750
1,9,9,Outdoors,300
1,0,10,Residential,1500
1,13,10,Outdoors,250
1,8,10,Outdoors,900
1,17,8,Outdoors,600
1,20,10,Outdoors,621
1,8,10,Outdoors,450
1,10,8,Outdoors,1800
1,7,10,Other,300
1,2,10,Residential,1000
1,14,10,Residential,800
1,11,8,Outdoors,200
1,22,10,Other,600
1,19,10,Residential,1200
1,19,10,Residential,1000
1,15,10,Residential,250
1,12,10,Other,150
1,22,9,Residential,200
1,9,10,Outdoors,1000
1,23,10,Residential,100
1,0,10,Other,500
1,8,10,Outdoors,689.989990234375
1,5,10,Outdoors,200
1,20,10,Residential,700
1,0,9,Outdoors,1000
1,23,10,Residential,1000
1,22,10,Outdoors,80
1,7,10,Outdoors,140
1,18,10,Outdoors,200
1,16,10,Outdoors,1200
1,2,10,Outdoors,700
1,18,10,Other,420
1,18,10,Residential,0
1,21,10,Residential,1200
1,17,10,Other,500
1,0,10,Residential,800
1,9,10,Outdoors,1500
1,22,10,Residential,600
1,2,10,Outdoors,700
1,8,10,Residential,50
1,0,10,Residential,900
1,11,8,Residential,800
1,11,10,Other,200
1,11,10,Other,200
1,18,10,Outdoors,1200
1,10,10,Residential,1200
1,14,10,Outdoors,300
1,5,9,Residential,1878
1,0,10,Residential,300
1,14,10,Outdoors,800
1,10,10,Residential,200
1,10,10,Residential,300
1,20,10,Residential,1500
1,17,10,Residential,800
1,19,10,Outdoors,500
1,14,10,Outdoors,1200
1,10,9,Outdoors,200
1,12,10,Residential,400
1,17,10,Residential,750
1,10,10,Outdoors,800
1,18,10,Residential,169.490005493164
1,0,9,Residential,899.989990234375
1,21,10,Residential,900
1,22,10,Outdoors,1300
1,7,10,Residential,1500
1,8,10,Residential,1000
1,21,10,Residential,2000
1,0,9,Residential,799.989990234375
1,11,10,Residential,150
1,22,10,Other,500
1,10,10,Outdoors,299.989990234375
1,8,10,Residential,500
1,20,10,Residential,500
1,18,10,Residential,650
1,2,10,Outdoors,600
1,14,10,Other,400
1,3,10,Residential,50
1,8,10,Other,700
1,8,10,Residential,100
1,17,9,Other,750
1,13,9,Outdoors,90
1,9,10,Residential,300
1,21,10,Outdoors,600
1,3,10,Residential,1075
0,10,10,Residential,1600
1,10,10,Residential,400
1,8,6,Residential,600
1,17,10,Outdoors,600
1,13,10,Residential,500
1,7,10,Outdoors,350
1,0,10,Residential,200
1,17,10,Other,700
1,11,9,Residential,1100
1,6,10,Outdoors,500
1,13,10,Residential,300
1,7,10,Residential,50
1,13,9,Outdoors,800
1,19,9,Outdoors,500
1,0,10,Residential,886.260009765625
1,6,10,Residential,1500
1,5,10,Residential,1600
1,16,10,Other,700
1,17,10,Outdoors,200
1,0,10,Residential,150
1,19,10,Residential,250
1,16,10,Other,400
1,10,10,Other,350
1,6,10,Residential,700
1,10,10,Residential,150
1,3,10,Outdoors,900
1,18,10,Residential,800
1,14,10,Outdoors,500
1,19,10,Residential,100
1,21,10,Residential,450
1,0,10,Residential,0
1,10,9,Outdoors,515
1,6,10,Outdoors,800
1,9,10,Outdoors,1300
1,17,9,Outdoors,600
1,15,10,Other,150
1,22,10,Other,2100
1,22,10,Outdoors,680
1,19,10,Other,489
1,17,10,Outdoors,200
1,9,10,Outdoors,1500
1,18,10,Residential,500
1,13,10,Outdoors,528
1,17,10,Residential,750
1,13,10,Outdoors,2300
1,13,10,Residential,200
1,14,8,Residential,2000
1,16,10,Residential,400
1,16,10,Residential,800
1,16,10,Residential,800
1,14,10,Residential,300
1,20,10,Outdoors,733
1,15,10,Residential,2000
1,8,10,Other,677
0,16,10,Other,1432.83996582031
1,19,10,Outdoors,2150
1,19,10,Outdoors,0
1,5,10,Residential,900
1,20,10,Residential,350
1,19,10,Outdoors,0
1,8,10,Outdoors,1650
1,21,9,Outdoors,600
1,6,10,Residential,599
1,11,10,Other,600
1,16,10,Other,1432.83996582031
1,8,10,Outdoors,1200
1,0,10,Residential,500
1,15,10,Outdoors,350
1,19,10,Outdoors,2149
1,10,10,Outdoors,300
1,20,10,Residential,350
1,21,10,Residential,700
1,14,10,Outdoors,500
1,9,10,Outdoors,1900
1,23,10,Other,725
1,19,10,Outdoors,600
1,8,10,Outdoors,0
1,2,10,Residential,1500
1,9,10,Other,1200
1,21,10,Residential,1300
1,7,10,Outdoors,200
1,19,10,Residential,1000
1,7,10,Residential,600
1,20,10,Residential,900
1,13,10,Residential,700
1,0,10,Residential,500
1,19,10,Residential,400
1,11,10,Residential,1000
1,8,10,Outdoors,800
1,20,10,Residential,700
1,19,9,Outdoors,1500
1,13,10,Residential,1600
1,11,10,Residential,600
1,17,10,Residential,600
1,10,10,Outdoors,0
1,8,10,Outdoors,300
1,17,10,Outdoors,1200
1,21,9,Residential,1300
1,1,10,Residential,2000
1,21,10,Residential,0
1,23,10,Residential,597
1,20,10,Residential,1000
1,20,10,Residential,1000
1,21,10,Residential,1500
1,15,10,Residential,300
1,23,10,Outdoors,750
1,14,10,Outdoors,1200
1,19,10,Outdoors,400
1,11,10,Residential,250
1,20,10,Residential,509
1,11,10,Residential,250
1,17,10,Outdoors,650
0,23,10,Residential,700
1,22,9,Residential,404
1,21,10,Residential,500
1,12,10,Other,1800
1,8,10,Outdoors,400
1,7,10,Outdoors,400
1,15,10,Residential,500
1,15,10,Residential,300
1,23,10,Residential,665
1,4,10,Residential,1500
1,19,10,Residential,200
1,10,10,Outdoors,700
1,20,10,Residential,950
1,6,9,Outdoors,150
1,8,10,Other,900
1,16,10,Outdoors,400
1,17,10,Outdoors,350
1,11,10,Residential,500
1,8,9,Outdoors,600
1,12,10,Other,800
1,12,10,Outdoors,200
1,22,10,Residential,109
1,17,10,Outdoors,750
1,5,10,Outdoors,0
1,9,10,Outdoors,1500
1,9,10,Residential,500
1,23,10,Residential,400
1,23,10,Outdoors,550
1,13,10,Residential,536
1,12,10,Outdoors,595
1,21,10,Outdoors,350
1,16,10,Outdoors,1354.86999511719
1,19,10,Outdoors,400
1,8,10,Residential,200
1,9,10,Residential,500
1,5,10,Outdoors,200
1,15,10,Outdoors,850
1,12,10,Outdoors,1149
1,9,10,Residential,1000
1,12,10,Outdoors,1170
1,19,10,Residential,1200
1,9,10,Residential,1000
1,19,10,Residential,1149
1,22,10,Outdoors,800
1,22,10,Outdoors,800
1,22,10,Outdoors,1500
1,5,10,Residential,1500
1,7,10,Residential,300
1,18,9,Outdoors,600
1,15,9,Outdoors,1000
1,18,10,Residential,339
1,2,10,Residential,500
1,10,10,Other,600
1,13,10,Residential,0
0,14,10,Residential,1000
0,14,10,Residential,2200
1,6,10,Residential,200
1,1,10,Residential,859
1,0,10,Residential,800
1,15,10,Residential,100
1,1,10,Other,2000
1,13,10,Other,70
1,19,9,Outdoors,700
1,12,10,Residential,615.849975585938
1,10,11,Outdoors,1500
1,10,11,Outdoors,500
1,21,10,Other,500
1,19,10,Residential,400
1,10,10,Residential,700
1,7,11,Outdoors,400
1,1,11,Residential,1000
1,16,11,Outdoors,500
1,9,11,Outdoors,800
0,12,10,Residential,350
1,13,11,Residential,40
1,14,11,Other,1000
1,6,11,Outdoors,1200
1,13,10,Outdoors,400
1,1,11,Residential,75
1,9,10,Outdoors,0
1,9,10,Outdoors,0
1,11,10,Other,800
1,10,11,Residential,300
1,20,11,Residential,700
1,10,11,Residential,300
1,20,11,Residential,700
1,5,10,Residential,699.989990234375
1,0,11,Residential,850
1,18,11,Residential,600
0,16,11,Other,300
1,0,11,Residential,850
1,9,11,Outdoors,300
1,1,11,Residential,500
1,16,11,Other,300
1,21,11,Residential,900
1,12,11,Residential,500
1,21,10,Outdoors,300
1,18,10,Outdoors,1300
1,17,11,Other,1500
1,15,11,Outdoors,0
1,9,11,Outdoors,600
1,0,11,Residential,806
1,23,11,Residential,400
1,19,11,Residential,100
1,10,11,Residential,1799
1,6,11,Outdoors,200
1,1,11,Residential,1500
1,19,11,Residential,1000
1,0,11,Other,300
1,7,11,Other,1500
1,9,11,Other,200
0,3,11,Residential,1100
1,0,10,Outdoors,475
1,0,11,Other,350
1,18,11,Residential,800
1,18,11,Other,824.859985351563
1,6,10,Other,600
1,6,11,Outdoors,1500
1,9,11,Outdoors,300
1,18,11,Other,2000
1,13,11,Outdoors,350
1,0,11,Other,759
1,9,11,Residential,2000
1,12,10,Outdoors,900
1,15,11,Residential,499.989990234375
1,12,11,Residential,719
1,19,11,Outdoors,800
1,21,11,Residential,550
1,18,11,Residential,1400
1,7,11,Outdoors,800
1,7,11,Outdoors,800
1,0,11,Residential,500
1,12,10,Residential,1199
1,21,11,Residential,1000
1,18,11,Residential,1500
1,21,11,Residential,600
1,16,11,Residential,300
1,18,11,Residential,2000
1,13,11,Outdoors,900
1,10,11,Other,800
1,10,11,Other,800
1,19,11,Residential,300
1,5,11,Residential,349.989990234375
1,9,11,Other,450
1,20,11,Residential,300
1,22,11,Residential,400
1,10,11,Other,612
1,2,11,Outdoors,1000
1,5,11,Residential,500
1,1,11,Residential,700
1,16,9,Outdoors,2000
1,23,11,Residential,600
1,13,11,Residential,0
1,20,11,Other,250
1,21,11,Residential,700
1,10,11,Residential,750
1,20,11,Other,400
1,10,11,Outdoors,400
1,8,11,Residential,800
1,17,11,Outdoors,600
1,1,11,Residential,2000
1,18,11,Outdoors,500
1,15,10,Residential,1600
1,10,11,Residential,750
1,8,11,Outdoors,800
1,0,11,Residential,1000
1,17,11,Residential,400
1,23,11,Residential,600
1,10,11,Residential,1600
1,12,11,Residential,500
1,2,11,Residential,800
1,15,11,Outdoors,160
1,14,11,Residential,250
1,15,11,Residential,1000
1,23,11,Residential,1003
1,14,11,Other,450
1,11,11,Outdoors,225
1,12,11,Residential,1700
1,16,11,Other,500
1,0,10,Residential,970
1,23,11,Residential,745
1,23,11,Residential,500
1,14,11,Residential,350
1,17,11,Outdoors,1000
1,18,11,Residential,1000
1,17,11,Residential,50
1,18,11,Residential,1500
1,3,11,Residential,300
1,3,11,Residential,2000
1,13,11,Residential,0
1,15,11,Residential,1500
1,18,11,Residential,0
1,12,11,Outdoors,1215
1,23,11,Residential,0
1,22,11,Residential,1000
1,20,11,Residential,1000
1,20,11,Residential,1500
1,8,11,Residential,434
1,1,11,Residential,1000
1,11,11,Residential,1400
1,11,11,Outdoors,377.420013427734
1,1,11,Residential,1000
1,12,11,Other,860
1,12,11,Other,420
1,12,11,Other,400
1,2,11,Residential,800
1,11,11,Outdoors,1300
0,15,11,Other,0
1,19,11,Outdoors,550
1,19,11,Residential,1500
0,19,11,Residential,700
1,2,11,Residential,1500
1,16,11,Other,0
1,21,11,Other,750
1,0,11,Residential,1000
1,16,11,Residential,80
1,21,11,Other,750
1,23,11,Outdoors,500
1,16,11,Other,0
1,16,11,Residential,120
1,13,10,Outdoors,250
1,8,11,Outdoors,1000
1,11,10,Residential,0
1,8,11,Outdoors,500
1,15,11,Residential,300
1,23,11,Other,500
1,7,11,Other,800
1,5,11,Other,1000
1,12,11,Other,800
1,17,9,Residential,2003.48999023438
1,13,11,Outdoors,1000
1,14,11,Outdoors,1000
1,22,11,Other,775
1,17,11,Outdoors,400
1,7,11,Residential,800
1,7,11,Outdoors,929.260009765625
1,23,11,Residential,600
1,12,12,Residential,500
1,0,6,Outdoors,750
1,0,11,Other,1600
1,20,12,Residential,600
1,12,12,Residential,1000
1,20,12,Residential,700
1,18,11,Other,1000
1,9,11,Residential,1700
1,0,12,Residential,250
1,19,11,Residential,1500
1,21,11,Outdoors,700
1,14,12,Residential,500
1,9,12,Outdoors,750
1,20,12,Residential,680
1,0,11,Outdoors,600
1,0,11,Outdoors,625
1,21,12,Residential,700
1,0,12,Outdoors,1000
1,2,11,Other,587
1,11,10,Other,1000
1,7,12,Outdoors,1500
1,8,11,Outdoors,400
1,14,9,Outdoors,1500
1,21,10,Outdoors,190
1,9,11,Residential,300
1,20,12,Residential,0
1,5,12,Residential,300
1,23,12,Residential,300
1,15,12,Outdoors,700
1,23,11,Residential,1399
1,15,12,Outdoors,200
1,19,9,Outdoors,1600
1,16,10,Outdoors,165
1,8,11,Residential,600
1,15,11,Residential,0
1,0,12,Other,150
1,0,12,Residential,0
1,0,12,Other,800
1,9,10,Outdoors,250
1,9,10,Outdoors,2000
1,8,12,Other,300
1,12,12,Other,240
1,22,12,Residential,300
1,4,12,Residential,250
1,8,12,Other,200
1,16,10,Outdoors,250
1,4,12,Residential,250
1,4,12,Residential,450
1,10,8,Residential,500
1,4,12,Residential,450
1,22,12,Residential,250
1,6,11,Residential,1253.15002441406
1,3,12,Outdoors,50
1,10,10,Outdoors,300
1,19,12,Other,0
1,4,10,Outdoors,300
1,18,11,Residential,600
1,6,12,Residential,1650
1,12,12,Residential,2300
1,23,12,Residential,500
1,15,11,Residential,1500
1,12,10,Outdoors,672
1,8,12,Outdoors,700
1,15,12,Other,800
1,15,12,Residential,900
1,12,12,Residential,600
1,15,12,Residential,1000
1,17,12,Residential,600
1,23,12,Residential,300
1,13,12,Outdoors,0
1,22,11,Residential,400
1,23,12,Residential,1000
1,10,12,Residential,700
1,19,10,Outdoors,800
1,0,1,Residential,800
1,0,1,Residential,900
1,19,12,Residential,0
1,19,12,Residential,0
1,19,12,Residential,0
1,9,1,Residential,0
1,13,12,Other,339
1,8,1,Residential,650
1,12,1,Residential,750
1,18,1,Residential,800
1,12,1,Residential,725
1,1,10,Residential,2300
1,12,12,Residential,800
1,17,12,Residential,800
1,6,1,Residential,988.75
1,8,11,Other,1000
1,0,1,Residential,500
1,8,11,Other,1800
1,16,1,Outdoors,450
1,12,12,Other,1000
1,12,12,Other,500
1,19,1,Residential,300
1,19,12,Residential,575
1,17,1,Residential,1100
1,4,1,Other,10
1,4,1,Other,400
1,16,1,Outdoors,600
1,7,8,Outdoors,1199
1,4,1,Other,1755
1,20,1,Residential,1180.82995605469
1,0,12,Outdoors,2000
1,0,12,Outdoors,2000
1,15,1,Residential,900
1,22,1,Residential,120
0,0,1,Outdoors,150
1,10,10,Outdoors,500
1,13,10,Outdoors,463
1,10,1,Residential,400
1,10,1,Residential,400
1,1,1,Residential,800
1,9,1,Outdoors,700
1,10,1,Outdoors,700
1,6,1,Other,298
1,0,10,Residential,200
1,23,1,Residential,800
1,1,1,Residential,900
1,19,1,Residential,800
1,5,1,Residential,1800
1,23,1,Other,1000
1,8,1,Residential,800
1,16,1,Other,500
1,8,1,Outdoors,400
1,14,1,Residential,300
1,18,1,Residential,1500
1,14,1,Outdoors,520
1,23,1,Other,800
1,0,1,Other,1500
1,0,1,Other,0
1,17,11,Outdoors,300
1,18,1,Residential,1009
1,10,1,Residential,500
1,18,1,Other,1200
1,14,1,Other,26
1,20,1,Outdoors,900
1,12,1,Residential,900
1,18,11,Outdoors,300
1,1,1,Residential,350
1,13,1,Residential,1500
1,8,11,Outdoors,1500
1,17,11,Outdoors,150
1,20,1,Residential,800
1,22,1,Outdoors,1600
1,22,1,Outdoors,1000
1,10,2,Outdoors,1300
1,18,12,Outdoors,400
1,8,2,Outdoors,500
1,18,12,Residential,200
1,13,2,Other,200
1,11,2,Other,1000
1,11,2,Other,0
1,16,2,Residential,1250
1,22,9,Outdoors,700
1,16,2,Residential,850
1,20,1,Outdoors,700
1,7,2,Residential,220
1,14,2,Residential,800
1,7,2,Residential,1350
1,19,2,Residential,100
1,20,2,Outdoors,1000
1,14,2,Residential,800
1,17,12,Residential,600
1,0,2,Residential,1219
1,17,2,Residential,600
1,15,2,Residential,700
1,13,2,Residential,1500
1,13,2,Residential,1500
1,22,2,Residential,500
1,0,2,Residential,300
1,6,2,Residential,500
0,19,2,Residential,50
1,14,2,Residential,2300
1,14,2,Residential,600
1,2,2,Residential,300
1,2,2,Residential,1000
1,3,2,Residential,250
1,3,2,Residential,150
1,8,2,Outdoors,900
1,2,2,Residential,600
1,9,2,Outdoors,480
1,14,2,Residential,1000
1,2,2,Residential,700
1,15,2,Residential,1000
1,0,2,Other,750
1,2,2,Residential,300
1,2,2,Residential,300
1,9,2,Outdoors,200
1,14,2,Other,600
1,8,2,Residential,499
1,2,2,Residential,500
1,18,2,Residential,800
1,22,2,Residential,1500
1,15,2,Residential,550
1,9,2,Residential,400
1,1,2,Residential,220
1,15,2,Residential,500
1,13,2,Residential,1500
1,17,2,Other,400
1,18,1,Residential,1000
1,16,2,Residential,780
1,10,2,Other,620
1,16,2,Residential,780
1,20,7,Other,1000
1,20,2,Residential,0
1,20,7,Other,556.099975585938
1,0,2,Outdoors,350
1,9,2,Outdoors,800
1,0,2,Residential,1500
1,0,2,Outdoors,50
1,10,3,Other,500
1,9,3,Other,649.989990234375
1,17,6,Residential,500
1,20,3,Residential,1100
1,9,3,Outdoors,1900
1,9,3,Residential,1000
1,17,3,Residential,900
1,9,3,Residential,400
1,22,3,Residential,600
1,0,2,Residential,999.989990234375
1,0,2,Residential,1099
1,17,3,Outdoors,0
1,5,3,Outdoors,1033.93994140625
1,16,3,Outdoors,1250
1,14,3,Residential,1113.03002929688
1,17,3,Other,400
1,15,3,Residential,2200
1,8,2,Residential,1700
1,17,3,Residential,500
1,2,3,Residential,850
1,4,3,Outdoors,450
1,22,3,Other,600
1,1,3,Residential,1500
1,1,3,Residential,1000
1,8,3,Other,700
1,20,3,Other,125
1,0,3,Residential,950
1,18,1,Residential,1050
1,18,3,Other,200
1,0,3,Other,1500
1,0,3,Other,850
1,0,3,Other,1500
1,21,3,Residential,600
1,14,3,Residential,1149
1,18,12,Residential,0
1,0,3,Other,1500
1,21,3,Residential,1250
1,16,11,Residential,519
1,18,2,Residential,375
1,1,3,Residential,350
1,1,3,Residential,630
1,13,3,Residential,600
1,7,3,Residential,600
1,12,3,Outdoors,599.989990234375
0,19,3,Other,500
1,21,2,Residential,0
1,11,3,Residential,699
1,22,3,Other,800
1,1,3,Outdoors,100
1,11,3,Residential,0
1,14,3,Outdoors,500
1,11,3,Residential,0
1,7,3,Residential,900
1,1,3,Residential,2000
1,18,3,Residential,1039.98999023438
1,20,3,Outdoors,800
1,10,3,Residential,600
1,9,3,Residential,2000
1,20,3,Outdoors,500
1,14,3,Other,309
1,18,3,Residential,849
1,4,3,Residential,1000
1,12,3,Outdoors,900
1,16,3,Other,800
1,0,3,Residential,1800
1,14,3,Other,400
1,1,3,Residential,300
1,14,3,Other,1800
1,1,3,Residential,150
1,9,3,Other,1146
1,19,3,Residential,2000
1,19,3,Outdoors,1500
1,8,3,Residential,500
1,1,3,Residential,400
1,9,1,Outdoors,150
1,9,3,Outdoors,300
1,6,3,Residential,400
1,9,3,Outdoors,100
1,8,3,Other,0
1,22,3,Residential,500
1,11,3,Residential,100
1,18,3,Residential,2000
1,0,3,Residential,2100
1,18,3,Other,1200
1,12,1,Residential,500
1,12,1,Residential,500
1,7,3,Residential,500
1,10,3,Residential,450
1,6,3,Outdoors,379
1,9,4,Residential,250
1,20,11,Residential,800
1,7,4,Other,729
1,22,4,Residential,99
1,23,4,Outdoors,1500
1,7,4,Other,729
1,21,4,Outdoors,1000
1,14,4,Residential,150
1,18,3,Residential,1500
1,17,2,Residential,1000
1,15,4,Other,500
0,0,4,Residential,1500
1,0,4,Residential,1500
0,0,4,Residential,1500
1,19,4,Outdoors,300
1,1,4,Residential,465
1,8,4,Residential,700
1,10,4,Other,400
0,19,4,Residential,100
1,9,4,Outdoors,300
1,16,4,Residential,300
1,12,2,Residential,700
1,12,4,Outdoors,1600
1,0,4,Residential,750
1,7,4,Residential,749
1,12,4,Other,663.400024414063
1,20,4,Residential,700
1,7,4,Residential,0
1,9,4,Residential,1000
1,12,4,Outdoors,2000
1,21,4,Other,433.220001220703
1,8,4,Residential,85
1,21,4,Other,400
1,9,4,Residential,550
1,23,4,Residential,1569.56994628906
1,18,4,Residential,1350
1,5,4,Residential,250
1,6,4,Residential,300
1,5,11,Residential,400
1,0,4,Residential,900
1,1,3,Other,250
1,0,4,Residential,900
1,0,4,Residential,900
1,5,11,Residential,400
1,18,4,Residential,500
1,2,4,Residential,300
1,10,4,Residential,0
1,20,4,Outdoors,1600
1,15,4,Residential,1000
1,20,4,Residential,170
1,10,4,Outdoors,630
1,18,4,Outdoors,300
1,18,4,Outdoors,400
1,20,4,Outdoors,1800
1,22,4,Residential,500
1,12,4,Outdoors,520
1,19,4,Residential,1000
1,11,4,Outdoors,0
1,16,4,Residential,1200
1,17,4,Residential,850
1,0,4,Other,600
1,0,4,Other,800
1,8,4,Residential,500
1,23,4,Residential,1500
1,4,4,Outdoors,600
1,5,4,Outdoors,600
1,15,4,Residential,450
1,10,4,Residential,1800
1,23,4,Other,200
1,12,4,Residential,620
1,18,4,Residential,300
0,14,4,Residential,1000
1,20,4,Residential,600
1,18,4,Residential,500
1,2,4,Residential,100
0,22,4,Residential,1500
1,19,4,Other,1150
1,21,3,Residential,500
1,21,3,Residential,500
1,19,4,Residential,300
1,15,4,Outdoors,800
1,12,3,Outdoors,90
1,13,11,Residential,650
1,11,4,Outdoors,50
1,11,4,Residential,1000
1,12,4,Residential,700
1,18,4,Residential,2000
1,18,4,Residential,300
1,18,4,Residential,120
1,20,4,Residential,0
1,18,4,Residential,2000
1,15,4,Residential,520
1,15,4,Outdoors,500
1,20,4,Outdoors,1790
1,16,4,Outdoors,130
1,21,4,Outdoors,400
1,21,4,Outdoors,400
1,21,4,Outdoors,400
1,21,4,Outdoors,400
1,17,4,Residential,400
1,15,9,Residential,600
1,12,4,Other,1200
1,20,4,Outdoors,650
1,11,4,Residential,500
1,13,2,Outdoors,500
1,12,4,Other,2200
1,21,4,Residential,2000
1,14,4,Outdoors,600
1,20,4,Outdoors,850
1,6,4,Residential,580
1,20,4,Outdoors,600
1,16,4,Other,1100
1,13,4,Outdoors,800
1,16,4,Other,1500
1,17,4,Residential,500
1,14,4,Residential,600
1,18,4,Residential,450
1,9,5,Residential,300
1,9,4,Residential,250
1,17,5,Other,1000
1,20,4,Residential,1000
1,16,4,Residential,0
1,15,5,Outdoors,1500
1,1,4,Residential,499
1,22,5,Residential,670
1,0,11,Outdoors,250
1,0,11,Outdoors,250
1,13,5,Outdoors,1500
1,7,5,Residential,300
1,18,5,Residential,500
1,12,5,Outdoors,650
1,2,4,Residential,700
1,0,4,Residential,700
